anchor_p,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected
3175763,67,66,1,1,0,True,True,False
3175769,68,50,18,1,17,False,False,False
3175789,67,49,18,1,17,False,False,False
3175801,68,49,19,1,18,False,False,False
3175811,68,50,18,1,17,False,False,False
3175847,68,48,20,1,19,False,False,False
3175853,67,66,1,1,0,True,True,False
3175859,68,48,20,1,19,False,False,False
3175871,68,49,19,1,18,False,False,False
3175891,68,67,1,1,0,True,True,False
3175897,69,50,19,1,18,False,False,False
3175927,69,49,20,1,19,False,False,False
3175943,67,47,20,1,19,False,False,False
3175951,68,48,20,1,19,False,False,False
3175961,68,49,19,1,18,False,False,False
3175967,68,49,19,1,18,False,False,False
3175973,67,49,18,1,17,False,False,False
3175987,69,52,17,1,16,False,False,False
3176003,67,66,1,1,0,True,True,False
3176009,68,53,15,1,14,False,False,False
3176027,68,53,15,1,14,False,False,False
3176053,68,67,1,1,0,True,True,False
3176057,68,54,14,1,13,False,False,False
3176077,69,55,14,1,13,False,False,False
3176099,68,67,1,1,0,True,True,False
3176101,68,55,13,1,12,False,False,False
3176111,68,67,1,1,0,True,True,False
3176113,68,57,11,1,10,False,False,False
3176137,69,56,13,1,12,False,False,False
3176149,67,55,12,1,11,False,False,False
3176171,68,55,13,1,12,False,False,False
3176177,68,56,12,1,11,False,False,False
3176197,69,68,1,1,0,True,True,False
3176203,68,55,13,1,12,False,False,False
3176221,68,55,13,1,12,False,False,False
3176273,67,50,17,1,16,False,False,False
3176293,68,51,17,1,16,False,False,False
3176333,67,51,16,1,15,False,False,False
3176351,68,52,16,1,15,False,False,False
3176377,69,51,18,1,17,False,False,False
3176387,68,67,1,1,0,True,True,False
3176389,67,51,16,1,15,False,False,False
3176419,67,52,15,1,14,False,False,False
3176423,67,53,14,1,13,False,False,False
3176441,68,67,1,1,0,True,True,False
3176443,68,67,1,1,0,True,True,False
3176447,68,55,13,1,12,False,False,False
3176471,68,55,13,1,12,False,False,False
3176479,67,66,1,1,0,True,True,False
3176483,67,55,12,1,11,False,False,False
3176491,68,57,11,1,10,False,False,False
3176513,67,55,12,1,11,False,False,False
3176519,68,57,11,1,10,False,False,False
3176533,68,57,11,1,10,False,False,False
3176597,68,50,18,1,17,False,False,False
3176609,68,50,18,1,17,False,False,False
3176617,69,50,19,1,18,False,False,False
3176627,68,49,19,1,18,False,False,False
3176681,68,48,20,1,19,False,False,False
3176699,68,48,20,1,19,False,False,False
3176717,68,67,1,1,0,True,True,False
3176729,68,49,19,1,18,False,False,False
3176749,67,47,20,1,19,False,False,False
3176759,68,48,20,1,19,False,False,False
3176779,67,47,20,1,19,False,False,False
3176801,68,49,19,1,18,False,False,False
3176809,67,66,1,1,0,True,True,False
3176813,67,48,19,1,18,False,False,False
3176821,68,49,19,1,18,False,False,False
3176837,68,67,1,1,0,True,True,False
3176839,67,66,1,1,0,True,True,False
3176843,67,50,17,1,16,False,False,False
3176851,68,50,18,1,17,False,False,False
3176861,68,51,17,1,16,False,False,False
3176867,68,67,1,1,0,True,True,False
3176869,67,51,16,1,15,False,False,False
3176879,68,53,15,1,14,False,False,False
3176891,68,53,15,1,14,False,False,False
3176897,68,53,15,1,14,False,False,False
3176951,68,51,17,1,16,False,False,False
3176981,68,51,17,1,16,False,False,False
3176989,67,66,1,1,0,True,True,False
3176993,67,52,15,1,14,False,False,False
3177007,69,52,17,1,16,False,False,False
3177017,68,51,17,1,16,False,False,False
3177061,68,49,19,1,18,False,False,False
3177067,69,51,18,1,17,False,False,False
3177077,68,49,19,1,18,False,False,False
3177089,68,49,19,1,18,False,False,False
3177101,68,49,19,1,18,False,False,False
3177107,68,50,18,1,17,False,False,False
3177121,68,50,18,1,17,False,False,False
3177137,68,50,18,1,17,False,False,False
3177149,68,50,18,1,17,False,False,False
3177169,67,50,17,1,16,False,False,False
3177193,68,52,16,1,15,False,False,False
3177203,67,51,16,1,15,False,False,False
3177217,69,54,15,1,14,False,False,False
3177253,68,66,2,1,1,False,False,False
3177257,68,67,1,1,0,True,True,False
3177259,67,53,14,1,13,False,False,False
3177271,68,55,13,1,12,False,False,False
3177281,68,55,13,1,12,False,False,False
3177299,68,54,14,1,13,False,False,False
3177311,68,55,13,1,12,False,False,False
3177329,68,67,1,1,0,True,True,False
3177331,68,67,1,1,0,True,True,False
3177337,69,58,11,1,10,False,False,False
3177347,68,58,10,1,9,False,False,False
3177373,68,56,12,1,11,False,False,False
3177379,67,55,12,1,11,False,False,False
3177397,69,55,14,1,13,False,False,False
3177457,69,50,19,1,18,False,False,False
3177497,68,48,20,1,19,False,False,False
3177511,68,49,19,1,18,False,False,False
3177533,67,49,18,1,17,False,False,False
3177547,69,68,1,1,0,True,True,False
3177553,68,51,17,1,16,False,False,False
3177583,68,52,16,1,15,False,False,False
3177607,69,51,18,1,17,False,False,False
3177613,68,67,1,1,0,True,True,False
3177619,67,51,16,1,15,False,False,False
3177631,68,53,15,1,14,False,False,False
3177637,69,55,14,1,13,False,False,False
3177641,68,55,13,1,12,False,False,False
3177649,67,54,13,1,12,False,False,False
3177659,68,67,1,1,0,True,True,False
3177661,68,56,12,1,11,False,False,False
3177683,67,66,1,1,0,True,True,False
3177689,68,56,12,1,11,False,False,False
3177701,68,67,1,1,0,True,True,False
3177709,67,53,14,1,13,False,False,False
3177737,68,67,1,1,0,True,True,False
3177739,67,54,13,1,12,False,False,False
3177809,68,50,18,1,17,False,False,False
3177847,69,67,2,1,1,False,False,False
3177851,68,67,1,1,0,True,True,False
3177857,68,51,17,1,16,False,False,False
3177901,68,49,19,1,18,False,False,False
3177913,68,67,1,1,0,True,True,False
3177919,67,48,19,1,18,False,False,False
