anchor_p,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected
1033337,68,66,2,1,1,False,False,False
1033339,67,66,1,1,0,True,True,False
1033343,67,44,23,1,22,False,False,False
1033349,68,44,24,1,23,False,False,False
1033363,68,67,1,1,0,True,True,False
1033369,67,45,22,1,21,False,False,False
1033381,68,66,2,1,1,False,False,False
1033387,69,68,1,1,0,True,True,False
1033393,68,48,20,1,19,False,False,False
1033421,68,67,1,1,0,True,True,False
1033423,68,46,22,1,21,False,False,False
1033427,68,47,21,1,20,False,False,False
1033441,68,46,22,1,21,False,False,False
1033451,68,47,21,1,20,False,False,False
1033457,68,66,2,1,1,False,False,False
1033463,67,66,1,1,0,True,True,False
1033469,68,50,18,1,17,False,False,False
1033489,67,49,18,1,17,False,False,False
1033493,67,50,17,1,16,False,False,False
1033499,68,67,1,1,0,True,True,False
1033507,69,52,17,1,16,False,False,False
1033517,68,52,16,1,15,False,False,False
1033537,69,68,1,1,0,True,True,False
1033541,68,50,18,1,17,False,False,False
1033559,68,49,19,1,18,False,False,False
1033567,69,51,18,1,17,False,False,False
1033601,68,67,1,1,0,True,True,False
1033603,68,49,19,1,18,False,False,False
1033631,68,49,19,1,18,False,False,False
1033661,68,67,1,1,0,True,True,False
1033663,68,67,1,1,0,True,True,False
1033667,68,52,16,1,15,False,False,False
1033679,68,52,16,1,15,False,False,False
1033687,69,54,15,1,14,False,False,False
1033693,68,54,14,1,13,False,False,False
1033741,68,53,15,1,14,False,False,False
1033751,68,53,15,1,14,False,False,False
1033759,67,52,15,1,14,False,False,False
1033777,69,68,1,1,0,True,True,False
1033783,68,53,15,1,14,False,False,False
1033789,67,66,1,1,0,True,True,False
1033793,67,54,13,1,12,False,False,False
1033801,68,67,1,1,0,True,True,False
1033807,69,58,11,1,10,False,False,False
1033829,68,56,12,1,11,False,False,False
1033841,68,67,1,1,0,True,True,False
1033843,68,58,10,1,9,False,False,False
1033867,69,57,12,1,11,False,False,False
1033927,69,53,16,1,15,False,False,False
1033951,68,51,17,1,16,False,False,False
1033987,69,48,21,1,20,False,False,False
1034003,67,45,22,1,21,False,False,False
1034009,68,47,21,1,20,False,False,False
1034027,68,67,1,1,0,True,True,False
1034029,67,47,20,1,19,False,False,False
1034069,68,67,1,1,0,True,True,False
1034071,68,47,21,1,20,False,False,False
1034101,68,45,23,1,22,False,False,False
1034119,67,44,23,1,22,False,False,False
1034123,67,45,22,1,21,False,False,False
1034147,68,45,23,1,22,False,False,False
1034167,69,68,1,1,0,True,True,False
1034171,68,46,22,1,21,False,False,False
1034177,68,47,21,1,20,False,False,False
1034183,67,66,1,1,0,True,True,False
1034197,69,49,20,1,19,False,False,False
1034207,68,48,20,1,19,False,False,False
1034219,68,67,1,1,0,True,True,False
1034221,68,65,3,1,2,False,False,False
1034233,68,66,2,1,1,False,False,False
1034237,68,67,1,1,0,True,True,False
1034239,67,48,19,1,18,False,False,False
1034249,68,67,1,1,0,True,True,False
1034251,68,50,18,1,17,False,False,False
1034281,68,50,18,1,17,False,False,False
1034309,68,50,18,1,17,False,False,False
1034317,69,51,18,1,17,False,False,False
1034323,68,51,17,1,16,False,False,False
1034339,68,50,18,1,17,False,False,False
1034353,68,49,19,1,18,False,False,False
1034357,68,67,1,1,0,True,True,False
1034359,67,50,17,1,16,False,False,False
1034381,68,51,17,1,16,False,False,False
1034387,68,51,17,1,16,False,False,False
1034419,67,48,19,1,18,False,False,False
1034443,68,50,18,1,17,False,False,False
1034461,68,50,18,1,17,False,False,False
1034477,68,67,1,1,0,True,True,False
1034479,67,49,18,1,17,False,False,False
1034489,68,67,1,1,0,True,True,False
1034491,68,52,16,1,15,False,False,False
1034503,68,53,15,1,14,False,False,False
